Unnamed: 0,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name,state_median_housing_value,state_median_prop_tax_rate,med_prop_tax_paid,single_filer_rates,single_filer_brackets,married_filing_jointly_rates,married_filing_jointly_brackets,state_avg_median_income
1784,41681664,"5127 Rebecca Ln, Knoxville, TN 37920",425000,3,2,1552,35.929703,-83.886,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/5127-Rebecca-Ln-Knoxville-TN-37920/41681664_zpid/,FALSE,FALSE,5127 Rebecca Ln,Knoxville,TN 37920,TN,37920,Tennessee,204700,0.43,921,,,,,
1785,40867958,"1332 Parker Ave SW, Cleveland, TN 37311",235000,3,1,1227,35.152542,-84.89052,House for sale,SINGLE_FAMILY,5,200600,https://www.zillow.com/homedetails/1332-Parker-Ave-SW-Cleveland-TN-37311/40867958_zpid/,FALSE,FALSE,1332 Parker Ave SW,Cleveland,TN 37311,TN,37311,Tennessee,204700,0.43,921,,,,,
1786,67418524,"9328 Ivywood Ln, Knoxville, TN 37931",589000,4,3,2500,35.947872,-84.09914,Coming soon,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/9328-Ivywood-Ln-Knoxville-TN-37931/67418524_zpid/,TRUE,FALSE,9328 Ivywood Ln,Knoxville,TN 37931,TN,37931,Tennessee,204700,0.43,921,,,,,
1787,331407794,"3436 Caroline Farms Dr, Murfreesboro, TN 37129",489900,4,3,2368,35.913445,-86.39814,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/3436-Caroline-Farms-Dr-Murfreesboro-TN-37129/331407794_zpid/,FALSE,FALSE,3436 Caroline Farms Dr,Murfreesboro,TN 37129,TN,37129,Tennessee,204700,0.43,921,,,,,
1788,42076327,"791 Pleasant Run Rd, Smyrna, TN 37167",484900,3,3,2757,35.913403,-86.52618,Coming soon,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/791-Pleasant-Run-Rd-Smyrna-TN-37167/42076327_zpid/,FALSE,FALSE,791 Pleasant Run Rd,Smyrna,TN 37167,TN,37167,Tennessee,204700,0.43,921,,,,,
1789,41851895,"432 Rivermont Dr, Clarksville, TN 37043",380000,3,3,2086,36.53174,-87.280334,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/432-Rivermont-Dr-Clarksville-TN-37043/41851895_zpid/,FALSE,FALSE,432 Rivermont Dr,Clarksville,TN 37043,TN,37043,Tennessee,204700,0.43,921,,,,,
1790,68975170,"121 Savo Bay, Hendersonville, TN 37075",464900,3,2,2001,36.296585,-86.64093,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/121-Savo-Bay-Hendersonville-TN-37075/68975170_zpid/,FALSE,FALSE,121 Savo Bay,Hendersonville,TN 37075,TN,37075,Tennessee,204700,0.43,921,,,,,
1791,42622629,"7144 Carter Rd, Fairview, TN 37062",1150000,3,2,2951,35.972656,-87.087776,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/7144-Carter-Rd-Fairview-TN-37062/42622629_zpid/,FALSE,FALSE,7144 Carter Rd,Fairview,TN 37062,TN,37062,Tennessee,204700,0.43,921,,,,,
1792,41763061,"960 Knob Creek Rd, Lawrenceburg, TN 38464",345000,3,2,2093,35.19542,-87.44429,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/960-Knob-Creek-Rd-Lawrenceburg-TN-38464/41763061_zpid/,FALSE,FALSE,960 Knob Creek Rd,Lawrenceburg,TN 38464,TN,38464,Tennessee,204700,0.43,921,,,,,
1793,41192102,"5520 Cherrywood Dr, Brentwood, TN 37027",950000,5,3,4125,36.04799,-86.79377,Coming soon,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/5520-Cherrywood-Dr-Brentwood-TN-37027/41192102_zpid/,FALSE,FALSE,5520 Cherrywood Dr,Brentwood,TN 37027,TN,37027,Tennessee,204700,0.43,921,,,,,
1794,41931393,"3237 Williamsport Pike, Williamsport, TN 38487",549900,3,3,2112,35.673897,-87.19975,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/3237-Williamsport-Pike-Williamsport-TN-38487/41931393_zpid/,FALSE,FALSE,3237 Williamsport Pike,Williamsport,TN 38487,TN,38487,Tennessee,204700,0.43,921,,,,,
1795,247619468,"3530 Bailey Rd, Franklin, TN 37064",19995000,3,3,3030,35.87314,-86.97172,House for sale,SINGLE_FAMILY,163,,https://www.zillow.com/homedetails/3530-Bailey-Rd-Franklin-TN-37064/247619468_zpid/,FALSE,FALSE,3530 Bailey Rd,Franklin,TN 37064,TN,37064,Tennessee,204700,0.43,921,,,,,
1796,41112756,"5805 Couch Dr, Nashville, TN 37209",325000,2,1,781,36.158943,-86.85993,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/5805-Couch-Dr-Nashville-TN-37209/41112756_zpid/,FALSE,FALSE,5805 Couch Dr,Nashville,TN 37209,TN,37209,Tennessee,204700,0.43,921,,,,,
1797,192119958,"9870 Haven Port Ln, Ooltewah, TN 37363",517500,4,3,3111,35.005257,-85.08846,Coming soon,SINGLE_FAMILY,1,618900,https://www.zillow.com/homedetails/9870-Haven-Port-Ln-Ooltewah-TN-37363/192119958_zpid/,FALSE,FALSE,9870 Haven Port Ln,Ooltewah,TN 37363,TN,37363,Tennessee,204700,0.43,921,,,,,
1798,42080811,"507 Kings Ridge Dr, Murfreesboro, TN 37129",550000,3,3,2800,35.90631,-86.38799,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/507-Kings-Ridge-Dr-Murfreesboro-TN-37129/42080811_zpid/,FALSE,FALSE,507 Kings Ridge Dr,Murfreesboro,TN 37129,TN,37129,Tennessee,204700,0.43,921,,,,,
1799,81120640,"798 Monument Rd, Summertown, TN 38483",315000,3,2,1498,35.437553,-87.28799,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/798-Monument-Rd-Summertown-TN-38483/81120640_zpid/,FALSE,FALSE,798 Monument Rd,Summertown,TN 38483,TN,38483,Tennessee,204700,0.43,921,,,,,
1801,41596052,"7908 Debra Dr, Knoxville, TN 37938",550000,3,3,2540,36.078045,-83.973404,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/7908-Debra-Dr-Knoxville-TN-37938/41596052_zpid/,FALSE,FALSE,7908 Debra Dr,Knoxville,TN 37938,TN,37938,Tennessee,204700,0.43,921,,,,,
1802,443242123,"2408 Nabali Way, Murfreesboro, TN 37127",236950,5,3,2320,35.805115,-86.33248,New construction,SINGLE_FAMILY,29,,https://www.zillow.com/homedetails/2408-Nabali-Way-Murfreesboro-TN-37127/443242123_zpid/,FALSE,FALSE,2408 Nabali Way,Murfreesboro,TN 37127,TN,37127,Tennessee,204700,0.43,921,,,,,
1803,40824090,"1212 Woodlawn Ave, Maryville, TN 37804",244900,3,2,1891,35.76369,-83.959656,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/1212-Woodlawn-Ave-Maryville-TN-37804/40824090_zpid/,FALSE,FALSE,1212 Woodlawn Ave,Maryville,TN 37804,TN,37804,Tennessee,204700,0.43,921,,,,,
1804,119901705,"317 Sarava Ln, Smyrna, TN 37167",454900,3,3,2276,35.927753,-86.54616,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/317-Sarava-Ln-Smyrna-TN-37167/119901705_zpid/,FALSE,FALSE,317 Sarava Ln,Smyrna,TN 37167,TN,37167,Tennessee,204700,0.43,921,,,,,
1805,352519715,"440 Kinslow Ct, Clarksville, TN 37040",344900,4,3,2064,36.610783,-87.31077,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/440-Kinslow-Ct-Clarksville-TN-37040/352519715_zpid/,FALSE,FALSE,440 Kinslow Ct,Clarksville,TN 37040,TN,37040,Tennessee,204700,0.43,921,,,,,
1806,41391056,"5745 Antonio Ln, Hixson, TN 37343",309000,3,2,2050,35.15655,-85.25221,House for sale,SINGLE_FAMILY,2,299900,https://www.zillow.com/homedetails/5745-Antonio-Ln-Hixson-TN-37343/41391056_zpid/,FALSE,FALSE,5745 Antonio Ln,Hixson,TN 37343,TN,37343,Tennessee,204700,0.43,921,,,,,
1807,346518585,"1656 Dibrell Lucky Rd, McMinnville, TN 37110",939000,4,2,3717,35.79821,-85.820145,New construction,SINGLE_FAMILY,23,,https://www.zillow.com/homedetails/1656-Dibrell-Lucky-Rd-McMinnville-TN-37110/346518585_zpid/,FALSE,FALSE,1656 Dibrell Lucky Rd,McMinnville,TN 37110,TN,37110,Tennessee,204700,0.43,921,,,,,
1808,41023127,"478 Lee Dr, Crossville, TN 38555",240000,3,2,1296,35.920788,-85.05619,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/478-Lee-Dr-Crossville-TN-38555/41023127_zpid/,FALSE,FALSE,478 Lee Dr,Crossville,TN 38555,TN,38555,Tennessee,204700,0.43,921,,,,,
1809,455159669,"1429 Kingbird Dr, Clarksville, TN 37040",449900,4,3,2747,36.634945,-87.30116,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/1429-Kingbird-Dr-Clarksville-TN-37040/455159669_zpid/,FALSE,FALSE,1429 Kingbird Dr,Clarksville,TN 37040,TN,37040,Tennessee,204700,0.43,921,,,,,
1810,110218994,"3275 Tunnel Hill Rd SW, Cleveland, TN 37311",775000,3,4,1813,35.03608,-84.965866,House for sale,SINGLE_FAMILY,2,742300,https://www.zillow.com/homedetails/3275-Tunnel-Hill-Rd-SW-Cleveland-TN-37311/110218994_zpid/,FALSE,FALSE,3275 Tunnel Hill Rd SW,Cleveland,TN 37311,TN,37311,Tennessee,204700,0.43,921,,,,,
1811,60279025,"1015 Ruff Grouse Way, Seymour, TN 37865",254000,3,1,1188,35.815315,-83.68351,House for sale,SINGLE_FAMILY,177,,https://www.zillow.com/homedetails/1015-Ruff-Grouse-Way-Seymour-TN-37865/60279025_zpid/,FALSE,FALSE,1015 Ruff Grouse Way,Seymour,TN 37865,TN,37865,Tennessee,204700,0.43,921,,,,,
1812,337493772,"1835 Belotes Ferry Rd, Lebanon, TN 37087",599900,3,3,2750,36.297024,-86.31038,House for sale,SINGLE_FAMILY,80,,https://www.zillow.com/homedetails/1835-Belotes-Ferry-Rd-Lebanon-TN-37087/337493772_zpid/,FALSE,FALSE,1835 Belotes Ferry Rd,Lebanon,TN 37087,TN,37087,Tennessee,204700,0.43,921,,,,,
1813,42615817,"1009 Boxwood Dr, Franklin, TN 37069",699000,3,2,1608,36.01196,-86.892296,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/1009-Boxwood-Dr-Franklin-TN-37069/42615817_zpid/,FALSE,FALSE,1009 Boxwood Dr,Franklin,TN 37069,TN,37069,Tennessee,204700,0.43,921,,,,,
1814,456503934,"344 Emerald Blvd, Lebanon, TN 37087",225000,4,3,2272,36.24076,-86.437775,New construction,SINGLE_FAMILY,29,,https://www.zillow.com/homedetails/344-Emerald-Blvd-Lebanon-TN-37087/456503934_zpid/,FALSE,FALSE,344 Emerald Blvd,Lebanon,TN 37087,TN,37087,Tennessee,204700,0.43,921,,,,,
1815,338846564,"134 Jarnigan Chapel Rd, Clinton, TN 37716",225000,4,2,1813,36.10677,-84.14783,Coming soon,SINGLE_FAMILY,1,171800,https://www.zillow.com/homedetails/134-Jarnigan-Chapel-Rd-Clinton-TN-37716/338846564_zpid/,FALSE,FALSE,134 Jarnigan Chapel Rd,Clinton,TN 37716,TN,37716,Tennessee,204700,0.43,921,,,,,
1816,41358827,"3419 Rutledge Pike, Blaine, TN 37709",759900,2,1,1296,36.21092,-83.65219,House for sale,SINGLE_FAMILY,278,,https://www.zillow.com/homedetails/3419-Rutledge-Pike-Blaine-TN-37709/41358827_zpid/,FALSE,FALSE,3419 Rutledge Pike,Blaine,TN 37709,TN,37709,Tennessee,204700,0.43,921,,,,,
1817,42659206,"200 Westwood 4th Ave, McMinnville, TN 37110",549000,3,4,3740,35.67862,-85.79067,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/200-Westwood-4th-Ave-McMinnville-TN-37110/42659206_zpid/,FALSE,FALSE,200 Westwood 4th Ave,McMinnville,TN 37110,TN,37110,Tennessee,204700,0.43,921,,,,,
1818,64812926,"1534 Grand Cypress Dr, Collierville, TN 38017",675000,5,4,3761,35.08194,-89.69957,House for sale,SINGLE_FAMILY,2,657200,https://www.zillow.com/homedetails/1534-Grand-Cypress-Dr-Collierville-TN-38017/64812926_zpid/,FALSE,FALSE,1534 Grand Cypress Dr,Collierville,TN 38017,TN,38017,Tennessee,204700,0.43,921,,,,,
1819,41121473,"2849 Teakwood Dr, Nashville, TN 37214",296000,3,1,950,36.157223,-86.65894,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/2849-Teakwood-Dr-Nashville-TN-37214/41121473_zpid/,FALSE,FALSE,2849 Teakwood Dr,Nashville,TN 37214,TN,37214,Tennessee,204700,0.43,921,,,,,
1820,70540741,"513 King Richards Ct, Franklin, TN 37067",15000000,7,10,14876,35.935493,-86.78333,House for sale,SINGLE_FAMILY,268,,https://www.zillow.com/homedetails/513-King-Richards-Ct-Franklin-TN-37067/70540741_zpid/,FALSE,FALSE,513 King Richards Ct,Franklin,TN 37067,TN,37067,Tennessee,204700,0.43,921,,,,,
1821,66950581,"1798 Northumberland Dr, Brentwood, TN 37027",1750000,4,4,4836,35.9502,-86.752396,Coming soon,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/1798-Northumberland-Dr-Brentwood-TN-37027/66950581_zpid/,FALSE,FALSE,1798 Northumberland Dr,Brentwood,TN 37027,TN,37027,Tennessee,204700,0.43,921,,,,,
1822,42378151,"699 Rock Bridge Rd, Gallatin, TN 37066",430000,3,3,2128,36.47489,-86.37181,House for sale,SINGLE_FAMILY,102,,https://www.zillow.com/homedetails/699-Rock-Bridge-Rd-Gallatin-TN-37066/42378151_zpid/,FALSE,FALSE,699 Rock Bridge Rd,Gallatin,TN 37066,TN,37066,Tennessee,204700,0.43,921,,,,,
1823,219751152,"29 Myers Rd, Summertown, TN 38483",199900,4,1,3595,35.437008,-87.36407,House for sale,SINGLE_FAMILY,332,,https://www.zillow.com/homedetails/29-Myers-Rd-Summertown-TN-38483/219751152_zpid/,FALSE,FALSE,29 Myers Rd,Summertown,TN 38483,TN,38483,Tennessee,204700,0.43,921,,,,,
1824,80337775,"201 Glenwood Dr, Goodlettsville, TN 37072",399900,3,2,3014,36.417995,-86.70695,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/201-Glenwood-Dr-Goodlettsville-TN-37072/80337775_zpid/,FALSE,FALSE,201 Glenwood Dr,Goodlettsville,TN 37072,TN,37072,Tennessee,204700,0.43,921,,,,,
1825,41217361,"1360 Highway 49 E, Charlotte, TN 37036",325000,3,1,1100,36.197212,-87.29637,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/1360-Highway-49-E-Charlotte-TN-37036/41217361_zpid/,FALSE,FALSE,1360 Highway 49 E,Charlotte,TN 37036,TN,37036,Tennessee,204700,0.43,921,,,,,
1826,2054831747,"863 Novalis St Lot 229, Nolensville, TN 37135",924990,5,4,3093,35.90302,-86.65787,Coming soon,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/863-Novalis-St-LOT-229-Nolensville-TN-37135/2054831747_zpid/,FALSE,FALSE,863 Novalis St Lot 229,Nolensville,TN 37135,TN,37135,Tennessee,204700,0.43,921,,,,,
1827,41099895,"879 Carter St, Nashville, TN 37206",599900,3,3,1955,36.190098,-86.75561,Coming soon,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/879-Carter-St-Nashville-TN-37206/41099895_zpid/,FALSE,FALSE,879 Carter St,Nashville,TN 37206,TN,37206,Tennessee,204700,0.43,921,,,,,
1828,41544174,"1721 Taskigi Ct, Mooresburg, TN 37811",575000,2,3,1344,36.319946,-83.18636,House for sale,SINGLE_FAMILY,113,,https://www.zillow.com/homedetails/1721-Taskigi-Ct-Mooresburg-TN-37811/41544174_zpid/,FALSE,FALSE,1721 Taskigi Ct,Mooresburg,TN 37811,TN,37811,Tennessee,204700,0.43,921,,,,,
1829,41749995,"183 Amohi Way, Loudon, TN 37774",750000,4,3,3000,35.67873,-84.2783,House for sale,SINGLE_FAMILY,30,,https://www.zillow.com/homedetails/183-Amohi-Way-Loudon-TN-37774/41749995_zpid/,FALSE,FALSE,183 Amohi Way,Loudon,TN 37774,TN,37774,Tennessee,204700,0.43,921,,,,,
1830,62897101,"100 Clendenon Rd, Spencer, TN 38585",190000,2,2,1184,35.62241,-85.437225,House for sale,SINGLE_FAMILY,30,,https://www.zillow.com/homedetails/100-Clendenon-Rd-Spencer-TN-38585/62897101_zpid/,FALSE,FALSE,100 Clendenon Rd,Spencer,TN 38585,TN,38585,Tennessee,204700,0.43,921,,,,,
1831,122557095,"409 Owl Dr, Lebanon, TN 37087",480000,4,3,2419,36.24899,-86.44649,Coming soon,SINGLE_FAMILY,7,,https://www.zillow.com/homedetails/409-Owl-Dr-Lebanon-TN-37087/122557095_zpid/,TRUE,FALSE,409 Owl Dr,Lebanon,TN 37087,TN,37087,Tennessee,204700,0.43,921,,,,,
1832,50883089,"8756 Poplar Creek Rd, Nashville, TN 37221",1200000,3,4,4037,36.054165,-87.009766,House for sale,SINGLE_FAMILY,16,,https://www.zillow.com/homedetails/8756-Poplar-Creek-Rd-Nashville-TN-37221/50883089_zpid/,FALSE,FALSE,8756 Poplar Creek Rd,Nashville,TN 37221,TN,37221,Tennessee,204700,0.43,921,,,,,
1833,62887485,"201 James Matthew Ln, Mount Juliet, TN 37122",699900,3,3,3196,36.287186,-86.546936,House for sale,SINGLE_FAMILY,23,,https://www.zillow.com/homedetails/201-James-Matthew-Ln-Mount-Juliet-TN-37122/62887485_zpid/,FALSE,FALSE,201 James Matthew Ln,Mount Juliet,TN 37122,TN,37122,Tennessee,204700,0.43,921,,,,,
1834,41233600,"415 Floyd Dr, Smithville, TN 37166",235000,4,2,2820,36.01373,-85.77165,House for sale,SINGLE_FAMILY,32,,https://www.zillow.com/homedetails/415-Floyd-Dr-Smithville-TN-37166/41233600_zpid/,FALSE,FALSE,415 Floyd Dr,Smithville,TN 37166,TN,37166,Tennessee,204700,0.43,921,,,,,
1835,450266889,"750 Shadden Rd, Tellico Plains, TN 37385",380000,4,3,4480,35.36417,-84.37859,House for sale,SINGLE_FAMILY,146,,https://www.zillow.com/homedetails/750-Shadden-Rd-Tellico-Plains-TN-37385/450266889_zpid/,FALSE,FALSE,750 Shadden Rd,Tellico Plains,TN 37385,TN,37385,Tennessee,204700,0.43,921,,,,,
1836,41403155,"6529 Waconda Point Rd, Harrison, TN 37341",608000,4,3,3729,35.135242,-85.134476,House for sale,SINGLE_FAMILY,2,590900,https://www.zillow.com/homedetails/6529-Waconda-Point-Rd-Harrison-TN-37341/41403155_zpid/,FALSE,FALSE,6529 Waconda Point Rd,Harrison,TN 37341,TN,37341,Tennessee,204700,0.43,921,,,,,
1837,331675521,"2479 Prairie Hill Dr, Antioch, TN 37013",570000,4,4,2763,35.9964,-86.64303,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/2479-Prairie-Hill-Dr-Antioch-TN-37013/331675521_zpid/,TRUE,FALSE,2479 Prairie Hill Dr,Antioch,TN 37013,TN,37013,Tennessee,204700,0.43,921,,,,,
1838,108805447,"5715 Greenbrier Rd, Franklin, TN 37064",30000000,4,5,3362,35.852036,-87.09459,House for sale,SINGLE_FAMILY,284,,https://www.zillow.com/homedetails/5715-Greenbrier-Rd-Franklin-TN-37064/108805447_zpid/,FALSE,FALSE,5715 Greenbrier Rd,Franklin,TN 37064,TN,37064,Tennessee,204700,0.43,921,,,,,
1839,80507379,"8831 Forest Creek Ln, Ooltewah, TN 37363",2500000,6,11,8963,35.10077,-85.06725,House for sale,SINGLE_FAMILY,2,2327400,https://www.zillow.com/homedetails/8831-Forest-Creek-Ln-Ooltewah-TN-37363/80507379_zpid/,FALSE,FALSE,8831 Forest Creek Ln,Ooltewah,TN 37363,TN,37363,Tennessee,204700,0.43,921,,,,,
1840,41703192,"1406 Moorgate Dr, Knoxville, TN 37922",560000,3,3,2523,35.88627,-84.05318,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/1406-Moorgate-Dr-Knoxville-TN-37922/41703192_zpid/,FALSE,FALSE,1406 Moorgate Dr,Knoxville,TN 37922,TN,37922,Tennessee,204700,0.43,921,,,,,
1841,55768632,"6331 Williams Grove Dr, Brentwood, TN 37027",1199900,4,4,3342,36.016953,-86.74608,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/6331-Williams-Grove-Dr-Brentwood-TN-37027/55768632_zpid/,FALSE,FALSE,6331 Williams Grove Dr,Brentwood,TN 37027,TN,37027,Tennessee,204700,0.43,921,,,,,
1842,55237336,"7927 Long Dr, Chattanooga, TN 37421",419000,5,3,2900,35.022457,-85.13601,House for sale,SINGLE_FAMILY,0,407400,https://www.zillow.com/homedetails/7927-Long-Dr-Chattanooga-TN-37421/55237336_zpid/,FALSE,FALSE,7927 Long Dr,Chattanooga,TN 37421,TN,37421,Tennessee,204700,0.43,921,,,,,
1843,218261822,"1136 W State Line Rd, Rossville, GA 30741",250000,3,2,1884,34.985554,-85.236885,Coming soon,SINGLE_FAMILY,1,322100,https://www.zillow.com/homedetails/1136-W-State-Line-Rd-Rossville-GA-30741/218261822_zpid/,FALSE,FALSE,1136 W State Line Rd,Rossville,GA 30741,GA,30741,Georgia,170200,0.8,1439,5.19,0,5.19,0,82209.5
1844,460338451,"113 Cherokee Dr, Harriman, TN 37748",375000,3,3,1928,35.97756,-84.56947,House for sale,SINGLE_FAMILY,0,,https://www.zillow.com/homedetails/113-Cherokee-Dr-Harriman-TN-37748/460338451_zpid/,FALSE,FALSE,113 Cherokee Dr,Harriman,TN 37748,TN,37748,Tennessee,204700,0.43,921,,,,,
1845,78167959,"814 N Park Ave, Helena, MT 59601",499000,4,2,1750,46.596207,-112.04018,Active,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/814-N-Park-Ave-Helena-MT-59601/78167959_zpid/,FALSE,FALSE,814 N Park Ave,Helena,MT 59601,MT,59601,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1846,445973148,"460 13th Ln SW, Fairfield, MT 59436",1650000,6,4,5600,47.552017,-112.27723,Active,SINGLE_FAMILY,7,1590400,https://www.zillow.com/homedetails/460-13th-Ln-SW-Fairfield-MT-59436/445973148_zpid/,FALSE,FALSE,460 13th Ln SW,Fairfield,MT 59436,MT,59436,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1847,250159092,"5650 Canyonwoods Dr, Billings, MT 59106",26900000,10,19,30843,45.816647,-108.65776,House for sale,SINGLE_FAMILY,221,,https://www.zillow.com/homedetails/5650-Canyonwoods-Dr-Billings-MT-59106/250159092_zpid/,FALSE,FALSE,5650 Canyonwoods Dr,Billings,MT 59106,MT,59106,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1848,3167989,"1323 Granite Ave, Billings, MT 59102",289900,4,2,2837,45.8014,-108.54985,House for sale,SINGLE_FAMILY,31,,https://www.zillow.com/homedetails/1323-Granite-Ave-Billings-MT-59102/3167989_zpid/,FALSE,FALSE,1323 Granite Ave,Billings,MT 59102,MT,59102,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1849,2059377707,"179 Stallion Dr, Bozeman, MT 59718",669000,3,3,1790,45.695988,-111.145775,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/179-Stallion-Dr-Bozeman-MT-59718/2059377707_zpid/,TRUE,FALSE,179 Stallion Dr,Bozeman,MT 59718,MT,59718,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1850,97896702,"629 High Country Dr, Kalispell, MT 59901",675000,2,2,720,48.220078,-114.07849,Active,SINGLE_FAMILY,3,653300,https://www.zillow.com/homedetails/629-High-Country-Dr-Kalispell-MT-59901/97896702_zpid/,FALSE,FALSE,629 High Country Dr,Kalispell,MT 59901,MT,59901,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1851,331519163,"569 Timber Trl, Stevensville, MT 59870",1350000,3,3,2520,46.52485,-114.15363,Active,SINGLE_FAMILY,3,1295700,https://www.zillow.com/homedetails/569-Timber-Trl-Stevensville-MT-59870/331519163_zpid/,TRUE,FALSE,569 Timber Trl,Stevensville,MT 59870,MT,59870,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1852,203180688,"640 Spring Cir, Billings, MT 59101",575000,4,3,3089,45.80918,-108.39231,House for sale,SINGLE_FAMILY,3,534100,https://www.zillow.com/homedetails/640-Spring-Cir-Billings-MT-59101/203180688_zpid/,FALSE,FALSE,640 Spring Cir,Billings,MT 59101,MT,59101,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1853,230858792,"363 Poplar Ln, Florence, MT 59833",775000,3,4,4003,46.61179,-114.08402,Active,SINGLE_FAMILY,3,761300,https://www.zillow.com/homedetails/363-Poplar-Ln-Florence-MT-59833/230858792_zpid/,FALSE,FALSE,363 Poplar Ln,Florence,MT 59833,MT,59833,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1854,230857932,"1065 Prairie Ln, Stevensville, MT 59870",560000,3,2,1728,46.529194,-113.987274,Active,SINGLE_FAMILY,3,557800,https://www.zillow.com/homedetails/1065-Prairie-Ln-Stevensville-MT-59870/230857932_zpid/,FALSE,FALSE,1065 Prairie Ln,Stevensville,MT 59870,MT,59870,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1855,125501475,"1789 Skalkaho Hwy, Hamilton, MT 59840",22500000,14,9,12824,46.163044,-114.00639,Active,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/1789-Skalkaho-Hwy-Hamilton-MT-59840/125501475_zpid/,FALSE,FALSE,1789 Skalkaho Hwy,Hamilton,MT 59840,MT,59840,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1856,128532434,"3531 Amaranth Ct, Bozeman, MT 59718",779000,5,3,3064,45.75305,-111.10249,House for sale,SINGLE_FAMILY,4,744600,https://www.zillow.com/homedetails/3531-Amaranth-Ct-Bozeman-MT-59718/128532434_zpid/,FALSE,FALSE,3531 Amaranth Ct,Bozeman,MT 59718,MT,59718,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
1857,89686324,"524 Sugarloaf Mountain Ln, Cascade, MT 59421",250000,1,1,958,47.153294,-111.91875,Active,SINGLE_FAMILY,24,,https://www.zillow.com/homedetails/524-Sugarloaf-Mountain-Ln-Cascade-MT-59421/89686324_zpid/,FALSE,FALSE,524 Sugarloaf Mountain Ln,Cascade,MT 59421,MT,59421,Montana,235550,0.545,1786,5.65,47500,5.65,95000,80554.75
