,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name
14,19007604,"11201 Moorgate St, Bakersfield, CA 93311",759900,4.0,4.0,3415.0,35.336815,-119.12674,House for sale,SINGLE_FAMILY,8,740900.0,https://www.zillow.com/homedetails/11201-Moorgate-St-Bakersfield-CA-93311/19007604_zpid/,False,False,11201 Moorgate St,Bakersfield,CA 93311,CA,93311,California
15,79791503,"3073 Orbetello Way, El Dorado Hills, CA 95762",1650000,5.0,4.0,4852.0,38.69728,-121.09026,House for sale,SINGLE_FAMILY,3,1595300.0,https://www.zillow.com/homedetails/3073-Orbetello-Way-El-Dorado-Hills-CA-95762/79791503_zpid/,True,False,3073 Orbetello Way,El Dorado Hills,CA 95762,CA,95762,California
16,20955215,"8912 S Fir Ave, Los Angeles, CA 90002",599000,3.0,2.0,1334.0,33.95548,-118.23691,House for sale,SINGLE_FAMILY,92,605700.0,https://www.zillow.com/homedetails/8912-S-Fir-Ave-Los-Angeles-CA-90002/20955215_zpid/,True,False,8912 S Fir Ave,Los Angeles,CA 90002,CA,90002,California
17,21549028,"523 N Larkin Dr, Covina, CA 91722",785000,3.0,2.0,1282.0,34.090176,-117.900314,House for sale,SINGLE_FAMILY,5,790600.0,https://www.zillow.com/homedetails/523-N-Larkin-Dr-Covina-CA-91722/21549028_zpid/,False,False,523 N Larkin Dr,Covina,CA 91722,CA,91722,California
18,17315012,"7243 Kitty Hawk St, Fontana, CA 92336",800000,4.0,3.0,2070.0,34.12201,-117.50311,House for sale,SINGLE_FAMILY,6,798600.0,https://www.zillow.com/homedetails/7243-Kitty-Hawk-St-Fontana-CA-92336/17315012_zpid/,True,False,7243 Kitty Hawk St,Fontana,CA 92336,CA,92336,California
19,19882620,"5546 Jed Smith Rd, Hidden Hills, CA 91302",22995000,7.0,11.0,13895.0,34.163822,-118.66853,New construction,SINGLE_FAMILY,24,21429700.0,https://www.zillow.com/homedetails/5546-Jed-Smith-Rd-Hidden-Hills-CA-91302/19882620_zpid/,False,False,5546 Jed Smith Rd,Hidden Hills,CA 91302,CA,91302,California
20,20647440,"1253 N Ditman Ave, Los Angeles, CA 90063",575000,2.0,1.0,572.0,34.053246,-118.18972,House for sale,SINGLE_FAMILY,8,579800.0,https://www.zillow.com/homedetails/1253-N-Ditman-Ave-Los-Angeles-CA-90063/20647440_zpid/,False,False,1253 N Ditman Ave,Los Angeles,CA 90063,CA,90063,California
21,25895733,"3376 Hartselle Way, Sacramento, CA 95827",450000,4.0,2.0,1587.0,38.570843,-121.31029,House for sale,SINGLE_FAMILY,2,445900.0,https://www.zillow.com/homedetails/3376-Hartselle-Way-Sacramento-CA-95827/25895733_zpid/,True,False,3376 Hartselle Way,Sacramento,CA 95827,CA,95827,California
22,17976370,"1598 Amberwood Dr, Hemet, CA 92543",299999,2.0,2.0,1427.0,33.74113,-116.988304,House for sale,SINGLE_FAMILY,9,303500.0,https://www.zillow.com/homedetails/1598-Amberwood-Dr-Hemet-CA-92543/17976370_zpid/,False,False,1598 Amberwood Dr,Hemet,CA 92543,CA,92543,California
23,16594614,"4743 Maclura St, Oceanside, CA 92057",689000,3.0,2.0,1154.0,33.24029,-117.297905,House for sale,SINGLE_FAMILY,3,690900.0,https://www.zillow.com/homedetails/4743-Maclura-St-Oceanside-CA-92057/16594614_zpid/,True,False,4743 Maclura St,Oceanside,CA 92057,CA,92057,California
24,63163644,"32727 Salvia Cir, Winchester, CA 92596",998000,7.0,6.0,3887.0,33.617455,-117.08862,House for sale,SINGLE_FAMILY,3,986500.0,https://www.zillow.com/homedetails/32727-Salvia-Cir-Winchester-CA-92596/63163644_zpid/,True,False,32727 Salvia Cir,Winchester,CA 92596,CA,92596,California
25,19682925,"1232 Delmas Ave, San Jose, CA 95125",2899000,4.0,3.0,3368.0,37.29537,-121.8934,House for sale,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/1232-Delmas-Ave-San-Jose-CA-95125/19682925_zpid/,True,False,1232 Delmas Ave,San Jose,CA 95125,CA,95125,California
26,21181921,"6013 Deerford St, Lakewood, CA 90713",879000,3.0,2.0,1422.0,33.84562,-118.11411,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/6013-Deerford-St-Lakewood-CA-90713/21181921_zpid/,True,False,6013 Deerford St,Lakewood,CA 90713,CA,90713,California
27,18414954,"2020 San Miguel Dr, Walnut Creek, CA 94596",1750000,3.0,3.0,2144.0,37.891308,-122.047195,House for sale,SINGLE_FAMILY,3,1695700.0,https://www.zillow.com/homedetails/2020-San-Miguel-Dr-Walnut-Creek-CA-94596/18414954_zpid/,True,False,2020 San Miguel Dr,Walnut Creek,CA 94596,CA,94596,California
28,16985837,"6542 Clara Lee Ave, San Diego, CA 92120",999900,3.0,2.0,1269.0,32.792065,-117.089226,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/6542-Clara-Lee-Ave-San-Diego-CA-92120/16985837_zpid/,True,False,6542 Clara Lee Ave,San Diego,CA 92120,CA,92120,California
29,21381565,"16061 Amber Valley Dr, Whittier, CA 90604",949900,3.0,2.0,1382.0,33.9239,-117.98919,House for sale,SINGLE_FAMILY,4,959100.0,https://www.zillow.com/homedetails/16061-Amber-Valley-Dr-Whittier-CA-90604/21381565_zpid/,True,False,16061 Amber Valley Dr,Whittier,CA 90604,CA,90604,California
30,25272859,"20071 Moontide Cir, Huntington Beach, CA 92646",1299000,3.0,2.0,1477.0,33.671253,-117.964714,House for sale,SINGLE_FAMILY,3,1293400.0,https://www.zillow.com/homedetails/20071-Moontide-Cir-Huntington-Beach-CA-92646/25272859_zpid/,True,False,20071 Moontide Cir,Huntington Beach,CA 92646,CA,92646,California
31,338260345,"19300 Hombre Ln, Murrieta, CA 92562",3998000,5.0,6.0,4333.0,33.53665,-117.32639,House for sale,SINGLE_FAMILY,147,3850700.0,https://www.zillow.com/homedetails/19300-Hombre-Ln-Murrieta-CA-92562/338260345_zpid/,False,False,19300 Hombre Ln,Murrieta,CA 92562,CA,92562,California
32,18596035,"3510 El Grande Ct, Shingle Springs, CA 95682",750000,3.0,2.0,1732.0,38.681313,-120.95985,House for sale,SINGLE_FAMILY,4,750300.0,https://www.zillow.com/homedetails/3510-El-Grande-Ct-Shingle-Springs-CA-95682/18596035_zpid/,True,False,3510 El Grande Ct,Shingle Springs,CA 95682,CA,95682,California
33,17288555,"6270 Kinlock Ave, Alta Loma, CA 91737",849000,4.0,2.0,1750.0,34.140358,-117.58247,House for sale,SINGLE_FAMILY,9,844300.0,https://www.zillow.com/homedetails/6270-Kinlock-Ave-Alta-Loma-CA-91737/17288555_zpid/,True,False,6270 Kinlock Ave,Alta Loma,CA 91737,CA,91737,California
34,25951210,"11213 Colony Rd, Wilton, CA 95693",998998,4.0,3.0,2292.0,38.34973,-121.241516,House for sale,SINGLE_FAMILY,8,970600.0,https://www.zillow.com/homedetails/11213-Colony-Rd-Wilton-CA-95693/25951210_zpid/,False,False,11213 Colony Rd,Wilton,CA 95693,CA,95693,California
35,348003653,"902 S Hope Ave, Ontario, CA 91761",399999,3.0,2.0,1507.0,34.05459,-117.63801,House for sale,SINGLE_FAMILY,13,417700.0,https://www.zillow.com/homedetails/902-S-Hope-Ave-Ontario-CA-91761/348003653_zpid/,False,False,902 S Hope Ave,Ontario,CA 91761,CA,91761,California
36,17632108,"17666 High Vista St, Victorville, CA 92395",429990,4.0,2.0,1931.0,34.48842,-117.2782,House for sale,SINGLE_FAMILY,3,435500.0,https://www.zillow.com/homedetails/17666-High-Vista-St-Victorville-CA-92395/17632108_zpid/,True,False,17666 High Vista St,Victorville,CA 92395,CA,92395,California
37,69249252,"29 Small Grv, Irvine, CA 92618",4080000,5.0,6.0,4209.0,33.707584,-117.7202,House for sale,SINGLE_FAMILY,9,3954800.0,https://www.zillow.com/homedetails/29-Small-Grv-Irvine-CA-92618/69249252_zpid/,True,False,29 Small Grv,Irvine,CA 92618,CA,92618,California
38,325654295,"25180 Juno St, Menifee, CA 92586",749999,4.0,3.0,2693.0,33.70071,-117.2205,House for sale,SINGLE_FAMILY,10,748200.0,https://www.zillow.com/homedetails/25180-Juno-St-Menifee-CA-92586/325654295_zpid/,False,False,25180 Juno St,Menifee,CA 92586,CA,92586,California
39,20596818,"2332 S Highland Ave, Los Angeles, CA 90016",799000,3.0,2.0,1008.0,34.03537,-118.34828,House for sale,SINGLE_FAMILY,10,,https://www.zillow.com/homedetails/2332-S-Highland-Ave-Los-Angeles-CA-90016/20596818_zpid/,False,False,2332 S Highland Ave,Los Angeles,CA 90016,CA,90016,California
40,26049649,"6439 Rolling Way, Carmichael, CA 95608",575000,4.0,2.0,1837.0,38.646873,-121.31455,House for sale,SINGLE_FAMILY,3,569500.0,https://www.zillow.com/homedetails/6439-Rolling-Way-Carmichael-CA-95608/26049649_zpid/,True,False,6439 Rolling Way,Carmichael,CA 95608,CA,95608,California
41,25873794,"409 Wales Dr, Folsom, CA 95630",514900,3.0,2.0,1058.0,38.67811,-121.16074,House for sale,SINGLE_FAMILY,2,541200.0,https://www.zillow.com/homedetails/409-Wales-Dr-Folsom-CA-95630/25873794_zpid/,True,False,409 Wales Dr,Folsom,CA 95630,CA,95630,California
42,15141637,"1475 Monterey Blvd, San Francisco, CA 94127",3495000,4.0,5.0,3435.0,37.732212,-122.46477,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/1475-Monterey-Blvd-San-Francisco-CA-94127/15141637_zpid/,False,False,1475 Monterey Blvd,San Francisco,CA 94127,CA,94127,California
43,17837926,"1230 Arthur Ave, Riverside, CA 92501",545000,5.0,3.0,1750.0,34.006935,-117.36526,House for sale,SINGLE_FAMILY,3,546700.0,https://www.zillow.com/homedetails/1230-Arthur-Ave-Riverside-CA-92501/17837926_zpid/,True,False,1230 Arthur Ave,Riverside,CA 92501,CA,92501,California
44,25702691,"130 Morning Glory, Rancho Santa Margarita, CA 92688",699000,2.0,2.0,1072.0,33.64527,-117.60089,Condo for sale,CONDO,4,692800.0,https://www.zillow.com/homedetails/130-Morning-Glory-Rancho-Santa-Margarita-CA-92688/25702691_zpid/,True,False,130 Morning Glory,Rancho Santa Margarita,CA 92688,CA,92688,California
45,17414485,"26335 Walnut Hills Dr, Lake Arrowhead, CA 92352",879000,4.0,3.0,2775.0,34.249985,-117.229546,House for sale,SINGLE_FAMILY,10,854700.0,https://www.zillow.com/homedetails/26335-Walnut-Hills-Dr-Lake-Arrowhead-CA-92352/17414485_zpid/,False,False,26335 Walnut Hills Dr,Lake Arrowhead,CA 92352,CA,92352,California
46,137662624,"664 Cedar Glen Dr, Big Bear City, CA 92314",2495000,3.0,4.0,4780.0,34.245693,-116.82058,House for sale,SINGLE_FAMILY,2,2360500.0,https://www.zillow.com/homedetails/664-Cedar-Glen-Dr-Big-Bear-City-CA-92314/137662624_zpid/,False,False,664 Cedar Glen Dr,Big Bear City,CA 92314,CA,92314,California
47,16062936,"1429 Remington Pl, Modesto, CA 95358",555000,4.0,2.0,2135.0,37.65561,-121.04236,House for sale,SINGLE_FAMILY,3,552700.0,https://www.zillow.com/homedetails/1429-Remington-Pl-Modesto-CA-95358/16062936_zpid/,True,False,1429 Remington Pl,Modesto,CA 95358,CA,95358,California
48,20626983,"121 S Coronado St, Los Angeles, CA 90057",575000,3.0,2.0,1520.0,34.068535,-118.27649,House for sale,SINGLE_FAMILY,10,576100.0,https://www.zillow.com/homedetails/121-S-Coronado-St-Los-Angeles-CA-90057/20626983_zpid/,True,False,121 S Coronado St,Los Angeles,CA 90057,CA,90057,California
49,18201132,"18222 Fiddletown Rd, Fiddletown, CA 95629",339900,4.0,3.0,1920.0,38.497093,-120.68749,House for sale,SINGLE_FAMILY,9,337100.0,https://www.zillow.com/homedetails/18222-Fiddletown-Rd-Fiddletown-CA-95629/18201132_zpid/,False,False,18222 Fiddletown Rd,Fiddletown,CA 95629,CA,95629,California
50,17344100,"6173 N Indigo Ave, San Bernardino, CA 92407",589999,4.0,3.0,1700.0,34.193317,-117.35023,House for sale,SINGLE_FAMILY,3,593000.0,https://www.zillow.com/homedetails/6173-N-Indigo-Ave-San-Bernardino-CA-92407/17344100_zpid/,False,False,6173 N Indigo Ave,San Bernardino,CA 92407,CA,92407,California
51,25817927,"5637 La Campana Way, Sacramento, CA 95822",415000,3.0,2.0,1470.0,38.523247,-121.4953,House for sale,SINGLE_FAMILY,4,410300.0,https://www.zillow.com/homedetails/5637-La-Campana-Way-Sacramento-CA-95822/25817927_zpid/,True,False,5637 La Campana Way,Sacramento,CA 95822,CA,95822,California
52,19301471,"835 Pine Lane, San Rafael, CA 94903",1275000,3.0,2.0,1513.0,38.016193,-122.56524,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/835-Pine-Ln-San-Rafael-CA-94903/19301471_zpid/,False,False,835 Pine Lane,San Rafael,CA 94903,CA,94903,California
53,17418968,"24691 Edelweiss Dr, Crestline, CA 92325",290000,2.0,2.0,1194.0,34.250973,-117.264915,House for sale,SINGLE_FAMILY,10,288800.0,https://www.zillow.com/homedetails/24691-Edelweiss-Dr-Crestline-CA-92325/17418968_zpid/,False,False,24691 Edelweiss Dr,Crestline,CA 92325,CA,92325,California
54,17265029,"1235 W Cypress Ave, Redlands, CA 92373",869000,5.0,3.0,2448.0,34.03739,-117.193985,House for sale,SINGLE_FAMILY,71,859800.0,https://www.zillow.com/homedetails/1235-W-Cypress-Ave-Redlands-CA-92373/17265029_zpid/,False,False,1235 W Cypress Ave,Redlands,CA 92373,CA,92373,California
55,63320539,"33164 Puffin St, Temecula, CA 92592",815000,3.0,3.0,2188.0,33.457413,-117.080376,House for sale,SINGLE_FAMILY,2,809200.0,https://www.zillow.com/homedetails/33164-Puffin-St-Temecula-CA-92592/63320539_zpid/,True,False,33164 Puffin St,Temecula,CA 92592,CA,92592,California
56,17741207,"464 E Santiago Way, Palm Springs, CA 92264",2195000,3.0,3.0,2857.0,33.783077,-116.541824,House for sale,SINGLE_FAMILY,2,2059500.0,https://www.zillow.com/homedetails/464-E-Santiago-Way-Palm-Springs-CA-92264/17741207_zpid/,False,False,464 E Santiago Way,Palm Springs,CA 92264,CA,92264,California
57,18843521,"1645 Prairie Hawke Ct, McKinleyville, CA 95519",635000,3.0,2.0,1500.0,40.973564,-124.097,House for sale,SINGLE_FAMILY,3,617100.0,https://www.zillow.com/homedetails/1645-Prairie-Hawke-Ct-McKinleyville-CA-95519/18843521_zpid/,True,False,1645 Prairie Hawke Ct,McKinleyville,CA 95519,CA,95519,California
58,16171467,"246 Walton Ave, Red Bluff, CA 96080",269900,3.0,2.0,1372.0,40.190605,-122.24202,House for sale,SINGLE_FAMILY,4,270300.0,https://www.zillow.com/homedetails/246-Walton-Ave-Red-Bluff-CA-96080/16171467_zpid/,False,False,246 Walton Ave,Red Bluff,CA 96080,CA,96080,California
59,17418089,"23698 Scenic Dr, Crestline, CA 92325",430000,4.0,3.0,2058.0,34.239998,-117.286606,House for sale,SINGLE_FAMILY,9,430700.0,https://www.zillow.com/homedetails/23698-Scenic-Dr-Crestline-CA-92325/17418089_zpid/,False,False,23698 Scenic Dr,Crestline,CA 92325,CA,92325,California
60,25996577,"6818 Blue Duck Way, Sacramento, CA 95842",395000,3.0,1.0,960.0,38.691494,-121.35626,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/6818-Blue-Duck-Way-Sacramento-CA-95842/25996577_zpid/,False,False,6818 Blue Duck Way,Sacramento,CA 95842,CA,95842,California
61,67143252,"14942 Championship Way, Bakersfield, CA 93314",1450000,5.0,4.0,4226.0,35.377487,-119.168465,House for sale,SINGLE_FAMILY,80,1394500.0,https://www.zillow.com/homedetails/14942-Championship-Way-Bakersfield-CA-93314/67143252_zpid/,False,False,14942 Championship Way,Bakersfield,CA 93314,CA,93314,California
62,16139325,"457 Townsend Dr, Aptos, CA 95003",1950000,3.0,2.0,1639.0,36.96615,-121.89243,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/457-Townsend-Dr-Aptos-CA-95003/16139325_zpid/,True,False,457 Townsend Dr,Aptos,CA 95003,CA,95003,California
63,20924685,"5150 La Crescenta Ave, La Crescenta, CA 91214",1499500,4.0,3.0,2666.0,34.23667,-118.23959,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/5150-La-Crescenta-Ave-La-Crescenta-CA-91214/20924685_zpid/,True,False,5150 La Crescenta Ave,La Crescenta,CA 91214,CA,91214,California
64,2061477882,"36275 Firelight Cir, Wildomar, CA 92595",755000,5.0,3.0,3462.0,33.59415,-117.26903,House for sale,SINGLE_FAMILY,2,754500.0,https://www.zillow.com/homedetails/36275-Firelight-Cir-Wildomar-CA-92595/2061477882_zpid/,False,False,36275 Firelight Cir,Wildomar,CA 92595,CA,92595,California
65,2055935933,"6503 Friendly Pl, Carlsbad, CA 92011",955000,3.0,2.0,1308.0,33.11955,-117.32512,House for sale,SINGLE_FAMILY,248,,https://www.zillow.com/homedetails/6503-Friendly-Pl-Carlsbad-CA-92011/2055935933_zpid/,False,False,6503 Friendly Pl,Carlsbad,CA 92011,CA,92011,California
66,112098308,"803 Sunrise Dr, Gilroy, CA 95020",1375000,4.0,4.0,3449.0,37.033363,-121.5981,House for sale,SINGLE_FAMILY,4,1351800.0,https://www.zillow.com/homedetails/803-Sunrise-Dr-Gilroy-CA-95020/112098308_zpid/,True,False,803 Sunrise Dr,Gilroy,CA 95020,CA,95020,California
67,80740161,"2301 Harrison St Suite 203, San Francisco, CA 94110",880000,1.0,2.0,1105.0,37.760117,-122.41241,Condo for sale,CONDO,9,,https://www.zillow.com/homedetails/2301-Harrison-St-SUITE-203-San-Francisco-CA-94110/80740161_zpid/,False,False,2301 Harrison St Suite 203,San Francisco,CA 94110,CA,94110,California
68,61285858,"77825 Laredo Ct, La Quinta, CA 92253",1450000,3.0,3.0,2329.0,33.68393,-116.306564,House for sale,SINGLE_FAMILY,2,1389700.0,https://www.zillow.com/homedetails/77825-Laredo-Ct-La-Quinta-CA-92253/61285858_zpid/,False,False,77825 Laredo Ct,La Quinta,CA 92253,CA,92253,California
69,18194961,"30752 Canterfield Dr, Temecula, CA 92592",660000,4.0,3.0,1735.0,33.472153,-117.120865,House for sale,SINGLE_FAMILY,2,660000.0,https://www.zillow.com/homedetails/30752-Canterfield-Dr-Temecula-CA-92592/18194961_zpid/,False,False,30752 Canterfield Dr,Temecula,CA 92592,CA,92592,California
70,16570837,"1761 Winterwarm Dr, Fallbrook, CA 92028",1450000,5.0,3.0,2792.0,33.341022,-117.22082,House for sale,SINGLE_FAMILY,296,1395700.0,https://www.zillow.com/homedetails/1761-Winterwarm-Dr-Fallbrook-CA-92028/16570837_zpid/,False,False,1761 Winterwarm Dr,Fallbrook,CA 92028,CA,92028,California
71,15813163,"32 Grand View Avenue, Camp Meeker, CA 95419",599000,2.0,2.0,1056.0,38.42202,-122.95702,House for sale,SINGLE_FAMILY,2,594000.0,https://www.zillow.com/homedetails/32-Grandview-Ave-Camp-Meeker-CA-95419/15813163_zpid/,False,False,32 Grand View Avenue,Camp Meeker,CA 95419,CA,95419,California
72,63319881,"39823 Payton Ct, Murrieta, CA 92563",800000,5.0,3.0,2517.0,33.542812,-117.12405,House for sale,SINGLE_FAMILY,3,797300.0,https://www.zillow.com/homedetails/39823-Payton-Ct-Murrieta-CA-92563/63319881_zpid/,True,False,39823 Payton Ct,Murrieta,CA 92563,CA,92563,California
73,16629980,"1658 San Luis Rey Ave, Vista, CA 92084",1099999,3.0,2.0,1953.0,33.226475,-117.23528,Coming soon,SINGLE_FAMILY,2,982000.0,https://www.zillow.com/homedetails/1658-San-Luis-Rey-Ave-Vista-CA-92084/16629980_zpid/,False,False,1658 San Luis Rey Ave,Vista,CA 92084,CA,92084,California
74,19950102,"5004 S Enfield Ave, Encino, CA 91316",3995000,5.0,6.0,5200.0,34.160248,-118.52366,House for sale,SINGLE_FAMILY,6,3900500.0,https://www.zillow.com/homedetails/5004-S-Enfield-Ave-Encino-CA-91316/19950102_zpid/,False,False,5004 S Enfield Ave,Encino,CA 91316,CA,91316,California
75,17774829,"1546 Tilson Cir, Corona, CA 92882",699000,3.0,2.0,1000.0,33.86085,-117.60009,House for sale,SINGLE_FAMILY,5,695600.0,https://www.zillow.com/homedetails/1546-Tilson-Cir-Corona-CA-92882/17774829_zpid/,True,False,1546 Tilson Cir,Corona,CA 92882,CA,92882,California
76,16677449,"6828 Caminito Sueno, Carlsbad, CA 92009",1399000,3.0,3.0,2094.0,33.10752,-117.22919,House for sale,SINGLE_FAMILY,11,1368500.0,https://www.zillow.com/homedetails/6828-Caminito-Sueno-Carlsbad-CA-92009/16677449_zpid/,False,False,6828 Caminito Sueno,Carlsbad,CA 92009,CA,92009,California
77,17480468,"14000 Spring Valley Pkwy, Victorville, CA 92395",509900,3.0,3.0,2572.0,34.50562,-117.27459,House for sale,SINGLE_FAMILY,2,493200.0,https://www.zillow.com/homedetails/14000-Spring-Valley-Pkwy-Victorville-CA-92395/17480468_zpid/,True,False,14000 Spring Valley Pkwy,Victorville,CA 92395,CA,92395,California
78,15143192,"1930 Mission St #4, San Francisco, CA 94103",598888,2.0,1.0,873.0,37.76619,-122.42024,Condo for sale,CONDO,3,612900.0,https://www.zillow.com/homedetails/1930-Mission-St-4-San-Francisco-CA-94103/15143192_zpid/,True,False,1930 Mission St #4,San Francisco,CA 94103,CA,94103,California
79,122438162,"15413 Carparzo Dr, Bakersfield, CA 93314",465000,3.0,2.0,1722.0,35.391975,-119.173416,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/15413-Carparzo-Dr-Bakersfield-CA-93314/122438162_zpid/,False,False,15413 Carparzo Dr,Bakersfield,CA 93314,CA,93314,California
80,439468603,"28314 Levi Way, Menifee, CA 92585",614900,4.0,2.0,2045.0,33.731243,-117.16799,House for sale,SINGLE_FAMILY,18,615400.0,https://www.zillow.com/homedetails/28314-Levi-Way-Menifee-CA-92585/439468603_zpid/,False,False,28314 Levi Way,Menifee,CA 92585,CA,92585,California
81,16191773,"22987 Lazy Z Ln, Sonora, CA 95370",825000,3.0,3.0,3275.0,38.039318,-120.26076,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/22987-Lazy-Z-Ln-Sonora-CA-95370/16191773_zpid/,False,False,22987 Lazy Z Ln,Sonora,CA 95370,CA,95370,California
82,17811713,"8326 Greenpoint Ave, Riverside, CA 92503",579888,3.0,2.0,1089.0,33.94925,-117.46217,House for sale,SINGLE_FAMILY,37,583900.0,https://www.zillow.com/homedetails/8326-Greenpoint-Ave-Riverside-CA-92503/17811713_zpid/,True,False,8326 Greenpoint Ave,Riverside,CA 92503,CA,92503,California
83,95463688,"9826 Buckhorn Peak Dr, Bakersfield, CA 93311",489900,4.0,2.0,2278.0,35.300507,-119.112206,House for sale,SINGLE_FAMILY,2,488600.0,https://www.zillow.com/homedetails/9826-Buckhorn-Peak-Dr-Bakersfield-CA-93311/95463688_zpid/,False,False,9826 Buckhorn Peak Dr,Bakersfield,CA 93311,CA,93311,California
84,325580059,"9313 Morney Way, Sacramento, CA 95829",629000,4.0,3.0,2161.0,38.483284,-121.35341,House for sale,SINGLE_FAMILY,2,624200.0,https://www.zillow.com/homedetails/9313-Morney-Way-Sacramento-CA-95829/325580059_zpid/,False,False,9313 Morney Way,Sacramento,CA 95829,CA,95829,California
85,16639058,"1602 Montgomery Dr, Vista, CA 92084",1299000,4.0,3.0,2510.0,33.183403,-117.21373,House for sale,SINGLE_FAMILY,15,1284300.0,https://www.zillow.com/homedetails/1602-Montgomery-Dr-Vista-CA-92084/16639058_zpid/,True,False,1602 Montgomery Dr,Vista,CA 92084,CA,92084,California
86,52498143,"26491 Harrisburg Dr, Menifee, CA 92586",449900,3.0,2.0,1538.0,33.72042,-117.19824,House for sale,SINGLE_FAMILY,8,448800.0,https://www.zillow.com/homedetails/26491-Harrisburg-Dr-Menifee-CA-92586/52498143_zpid/,False,False,26491 Harrisburg Dr,Menifee,CA 92586,CA,92586,California
87,95547747,"1261 Angelo Dr, Beverly Hills, CA 90210",135000000,16.0,27.0,50000.0,34.09164,-118.436676,House for sale,SINGLE_FAMILY,487,,https://www.zillow.com/homedetails/1261-Angelo-Dr-Beverly-Hills-CA-90210/95547747_zpid/,False,False,1261 Angelo Dr,Beverly Hills,CA 90210,CA,90210,California
88,16565109,"1553 Ranchwood Ln, Fallbrook, CA 92028",799000,3.0,2.0,1917.0,33.36306,-117.225235,House for sale,SINGLE_FAMILY,4,800500.0,https://www.zillow.com/homedetails/1553-Ranchwood-Ln-Fallbrook-CA-92028/16565109_zpid/,True,False,1553 Ranchwood Ln,Fallbrook,CA 92028,CA,92028,California
89,83149402,"34189 Hillside Dr, Lake Elsinore, CA 92532",590000,3.0,2.0,1667.0,33.659973,-117.24135,House for sale,SINGLE_FAMILY,2,590900.0,https://www.zillow.com/homedetails/34189-Hillside-Dr-Lake-Elsinore-CA-92532/83149402_zpid/,False,False,34189 Hillside Dr,Lake Elsinore,CA 92532,CA,92532,California
90,16574777,"31424 Lilac Rd, Valley Center, CA 92082",900000,3.0,4.0,2013.0,33.27812,-117.08554,Coming soon,SINGLE_FAMILY,3,862500.0,https://www.zillow.com/homedetails/31424-Lilac-Rd-Valley-Center-CA-92082/16574777_zpid/,False,False,31424 Lilac Rd,Valley Center,CA 92082,CA,92082,California
91,17400996,"35475 Bonita St, Yucaipa, CA 92399",549000,3.0,2.0,1370.0,34.006042,-117.03061,House for sale,SINGLE_FAMILY,4,549600.0,https://www.zillow.com/homedetails/35475-Bonita-St-Yucaipa-CA-92399/17400996_zpid/,True,False,35475 Bonita St,Yucaipa,CA 92399,CA,92399,California
92,52470853,"1561 Vandagriff Way, Corona, CA 92883",1398800,4.0,4.0,3695.0,33.81267,-117.547455,House for sale,SINGLE_FAMILY,5,1375500.0,https://www.zillow.com/homedetails/1561-Vandagriff-Way-Corona-CA-92883/52470853_zpid/,True,False,1561 Vandagriff Way,Corona,CA 92883,CA,92883,California
93,16561708,"540 Teran Dr, Fallbrook, CA 92028",799999,3.0,2.0,1511.0,33.37521,-117.25645,House for sale,SINGLE_FAMILY,4,790200.0,https://www.zillow.com/homedetails/540-Teran-Dr-Fallbrook-CA-92028/16561708_zpid/,False,False,540 Teran Dr,Fallbrook,CA 92028,CA,92028,California
94,20105504,"15919 Joseph Ct, Sylmar, CA 91342",834999,3.0,2.0,1593.0,34.322388,-118.4774,House for sale,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/15919-Joseph-Ct-Sylmar-CA-91342/20105504_zpid/,False,False,15919 Joseph Ct,Sylmar,CA 91342,CA,91342,California
95,16998659,"4626 Terry Ln, La Mesa, CA 91942",799900,3.0,1.0,1347.0,32.761925,-117.04966,House for sale,SINGLE_FAMILY,7,793300.0,https://www.zillow.com/homedetails/4626-Terry-Ln-La-Mesa-CA-91942/16998659_zpid/,True,False,4626 Terry Ln,La Mesa,CA 91942,CA,91942,California
96,16160956,"23762 Hutchinson Rd, Los Gatos, CA 95033",1298000,4.0,3.0,2522.0,37.12668,-122.00418,House for sale,SINGLE_FAMILY,18,1263300.0,https://www.zillow.com/homedetails/23762-Hutchinson-Rd-Los-Gatos-CA-95033/16160956_zpid/,False,False,23762 Hutchinson Rd,Los Gatos,CA 95033,CA,95033,California
97,26071723,"6001 Grant Ave, Carmichael, CA 95608",375000,3.0,1.0,884.0,38.629856,-121.325676,House for sale,SINGLE_FAMILY,1,432500.0,https://www.zillow.com/homedetails/6001-Grant-Ave-Carmichael-CA-95608/26071723_zpid/,True,False,6001 Grant Ave,Carmichael,CA 95608,CA,95608,California
